timestamp,device_os,dma,conversion
1707327704,android,"New York, New York",0
1707328083,ios,"New York, New York",0
1707328198,ios,"Houston, Texas",0
1707328366,android,"New York, New York",0
1707328721,android,"Boston (Manchester), Massachusetts",0
1707329116,android,"Dallas-Fort Worth, Texas",0
1707329173,android,"Los Angeles, California",0
1707329929,android,"Los Angeles, California",0
1707330052,ios,"Chicago, Illinois",0
1707330488,ios,"New York, New York",0
1707330549,android,"Philadelphia, Pennsylvania",0
1707330932,ios,"Boston (Manchester), Massachusetts",0
1707331088,android,"Los Angeles, California",0
1707331327,android,"Los Angeles, California",0
1707331439,android,"San Francisco-Oakland-San Jose, California",0
1707331442,ios,"Philadelphia, Pennsylvania",0
1707331540,android,"Dallas-Fort Worth, Texas",0
1707331560,ios,"Chicago, Illinois",0
1707331802,ios,"New York, New York",0
1707331851,ios,"Dallas-Fort Worth, Texas",0
1707331872,ios,"Washington, D.C. (Hagerstown)",0
1707331897,ios,"Dallas-Fort Worth, Texas",0
1707332244,android,"Philadelphia, Pennsylvania",0
1707332299,android,"Los Angeles, California",0
1707332392,ios,"New York, New York",0
1707332434,ios,"Chicago, Illinois",0
1707332492,android,"Chicago, Illinois",0
1707332667,ios,"Boston (Manchester), Massachusetts",0
1707332699,android,"New York, New York",0
1707333009,ios,"New York, New York",0
1707333053,ios,"San Francisco-Oakland-San Jose, California",0
1707333100,ios,"Washington, D.C. (Hagerstown)",0
1707333127,ios,"Los Angeles, California",0
1707333238,android,"San Francisco-Oakland-San Jose, California",0
1707333293,android,"New York, New York",0
1707333321,ios,"New York, New York",0
1707333342,android,"New York, New York",0
1707333404,ios,"San Francisco-Oakland-San Jose, California",0
1707333543,ios,"Philadelphia, Pennsylvania",0
1707333720,ios,"Washington, D.C. (Hagerstown)",0
1707334041,android,"Dallas-Fort Worth, Texas",0
1707334160,ios,"Washington, D.C. (Hagerstown)",0
1707334277,android,"Philadelphia, Pennsylvania",0
1707334307,ios,"Los Angeles, California",0
1707334814,ios,"Philadelphia, Pennsylvania",0
1707334875,ios,"San Francisco-Oakland-San Jose, California",0
1707334986,android,"Houston, Texas",0
1707334999,ios,"New York, New York",0
1707335051,ios,"New York, New York",0
1707335245,android,"New York, New York",1
1707335685,ios,"Los Angeles, California",0
1707335823,ios,"New York, New York",0
1707335839,ios,"Philadelphia, Pennsylvania",0
1707336056,ios,"New York, New York",0
1707336101,ios,"Atlanta, Georgia",0
1707336658,android,"New York, New York",0
1707336677,android,"Chicago, Illinois",0
1707336830,android,"Dallas-Fort Worth, Texas",0
1707337297,ios,"New York, New York",0
1707337617,android,"New York, New York",0
1707337752,android,"Philadelphia, Pennsylvania",0
1707337884,android,"San Francisco-Oakland-San Jose, California",0
1707338168,ios,"Dallas-Fort Worth, Texas",0
1707338283,ios,"Houston, Texas",0
1707338441,ios,"New York, New York",0
1707338452,ios,"Los Angeles, California",0
1707338552,android,"Chicago, Illinois",0
1707338571,android,"Washington, D.C. (Hagerstown)",0
1707338618,ios,"Boston (Manchester), Massachusetts",0
1707338946,android,"Atlanta, Georgia",0
1707339532,ios,"Los Angeles, California",0
1707339594,ios,"Los Angeles, California",0
1707339670,ios,"Washington, D.C. (Hagerstown)",0
1707339730,ios,"Philadelphia, Pennsylvania",0
1707339942,ios,"Philadelphia, Pennsylvania",0
1707340058,ios,"Los Angeles, California",0
1707340557,android,"Chicago, Illinois",0
1707340685,ios,"San Francisco-Oakland-San Jose, California",0
1707341105,ios,"Houston, Texas",0
1707341129,android,"Boston (Manchester), Massachusetts",0
1707341226,android,"Atlanta, Georgia",0
1707341351,android,"Chicago, Illinois",0
1707341495,ios,"New York, New York",0
1707341741,android,"Chicago, Illinois",0
1707341817,ios,"Houston, Texas",0
1707341834,android,"Philadelphia, Pennsylvania",0
1707342044,ios,"New York, New York",0
1707342235,android,"San Francisco-Oakland-San Jose, California",0
1707342247,ios,"Houston, Texas",0
1707342302,ios,"Los Angeles, California",0
1707342585,ios,"Washington, D.C. (Hagerstown)",0
1707343082,android,"New York, New York",0
1707343125,ios,"Los Angeles, California",0
1707343288,ios,"Washington, D.C. (Hagerstown)",0
1707343464,ios,"New York, New York",0
1707343547,ios,"Los Angeles, California",0
1707343784,android,"San Francisco-Oakland-San Jose, California",0
1707343798,android,"Los Angeles, California",0
1707344057,ios,"Houston, Texas",0
1707344223,android,"Chicago, Illinois",0
1707344312,ios,"New York, New York",0
1707344586,ios,"New York, New York",0
1707344634,android,"Washington, D.C. (Hagerstown)",0
1707344707,android,"Atlanta, Georgia",0
1707344898,android,"New York, New York",0
1707344974,android,"New York, New York",0
1707345540,ios,"New York, New York",0
1707345589,android,"New York, New York",0
1707345952,ios,"Dallas-Fort Worth, Texas",0
1707346538,android,"Los Angeles, California",0
1707346820,android,"New York, New York",0
1707346955,ios,"New York, New York",0
1707347565,ios,"New York, New York",0
1707347630,ios,"New York, New York",0
1707347647,android,"New York, New York",0
1707347869,android,"Philadelphia, Pennsylvania",1
1707347932,ios,"San Francisco-Oakland-San Jose, California",0
1707348200,android,"New York, New York",0
1707348340,android,"Chicago, Illinois",1
1707348457,ios,"New York, New York",0
1707348581,ios,"San Francisco-Oakland-San Jose, California",0
1707348752,ios,"New York, New York",0
1707348752,android,"San Francisco-Oakland-San Jose, California",0
1707348900,ios,"Philadelphia, Pennsylvania",0
1707349250,ios,"Dallas-Fort Worth, Texas",0
1707349558,ios,"Los Angeles, California",0
1707349652,android,"New York, New York",0
1707349735,ios,"Los Angeles, California",0
1707350028,ios,"San Francisco-Oakland-San Jose, California",0
1707350123,ios,"Chicago, Illinois",0
1707350210,android,"New York, New York",0
1707350406,android,"New York, New York",0
1707350439,ios,"Los Angeles, California",0
1707350587,android,"New York, New York",0
1707350743,ios,"New York, New York",0
1707350845,ios,"Washington, D.C. (Hagerstown)",0
1707351054,ios,"New York, New York",0
1707351055,ios,"New York, New York",0
1707351611,android,"New York, New York",0
1707351633,ios,"Chicago, Illinois",0
1707351872,android,"Chicago, Illinois",0
1707352034,android,"Los Angeles, California",0
1707352562,ios,"Chicago, Illinois",0
1707352745,ios,"New York, New York",0
1707352973,ios,"New York, New York",0
1707353408,android,"New York, New York",0
1707353701,ios,"New York, New York",0
1707353867,ios,"Los Angeles, California",0
1707354067,ios,"Washington, D.C. (Hagerstown)",0
1707354137,ios,"Philadelphia, Pennsylvania",0
1707354413,android,"Los Angeles, California",0
1707354581,ios,"New York, New York",0
1707354749,ios,"Chicago, Illinois",0
1707354772,android,"Philadelphia, Pennsylvania",0
1707356191,ios,"Philadelphia, Pennsylvania",0
1707356624,ios,"Los Angeles, California",0
1707356795,android,"Chicago, Illinois",0
1707356852,ios,"Philadelphia, Pennsylvania",0
1707356893,android,"New York, New York",0
1707356910,ios,"Chicago, Illinois",0
1707356963,android,"Chicago, Illinois",1
1707357686,ios,"New York, New York",0
1707357711,ios,"Los Angeles, California",0
1707357725,android,"Chicago, Illinois",0
1707357830,android,"Los Angeles, California",0
1707357946,ios,"Philadelphia, Pennsylvania",0
1707358515,ios,"Los Angeles, California",0
1707358639,android,"Dallas-Fort Worth, Texas",0
1707358705,ios,"New York, New York",0
1707358864,ios,"Los Angeles, California",0
1707359074,ios,"New York, New York",0
1707359181,ios,"New York, New York",0
1707359283,android,"New York, New York",0
1707359284,ios,"New York, New York",0
1707359365,ios,"Chicago, Illinois",0
1707359625,android,"Dallas-Fort Worth, Texas",0
1707360010,android,"Atlanta, Georgia",0
1707360012,android,"New York, New York",0
1707360063,android,"New York, New York",0
1707360314,android,"Chicago, Illinois",0
1707360616,ios,"New York, New York",0
1707360781,ios,"New York, New York",0
1707360840,android,"New York, New York",0
1707360958,android,"Dallas-Fort Worth, Texas",0
1707361204,android,"San Francisco-Oakland-San Jose, California",0
1707361321,ios,"New York, New York",0
1707361333,android,"New York, New York",0
1707362357,android,"Los Angeles, California",0
1707362436,ios,"New York, New York",0
1707362620,android,"New York, New York",0
1707362628,ios,"Boston (Manchester), Massachusetts",0
1707363058,ios,"Houston, Texas",0
1707363246,ios,"San Francisco-Oakland-San Jose, California",0
1707363362,android,"Philadelphia, Pennsylvania",0
1707363438,ios,"New York, New York",0
1707363758,ios,"New York, New York",0
1707363840,android,"Boston (Manchester), Massachusetts",0
1707363945,ios,"Philadelphia, Pennsylvania",0
1707364390,ios,"New York, New York",0
1707364533,ios,"New York, New York",0
1707364544,ios,"Los Angeles, California",0
1707364614,android,"New York, New York",0
1707364701,ios,"Los Angeles, California",0
1707364949,ios,"Los Angeles, California",0
1707365037,ios,"Chicago, Illinois",0
1707365053,ios,"New York, New York",0
1707365137,android,"Washington, D.C. (Hagerstown)",0
1707366048,ios,"Atlanta, Georgia",0
1707366143,ios,"Boston (Manchester), Massachusetts",0
1707366445,ios,"Dallas-Fort Worth, Texas",0
1707366579,android,"Chicago, Illinois",0
1707366700,android,"Boston (Manchester), Massachusetts",0
1707366990,android,"Chicago, Illinois",0
1707367093,android,"Washington, D.C. (Hagerstown)",0
1707367098,ios,"Philadelphia, Pennsylvania",0
1707367363,android,"Washington, D.C. (Hagerstown)",0
1707367611,android,"Washington, D.C. (Hagerstown)",0
1707367895,ios,"New York, New York",0
1707367903,android,"Dallas-Fort Worth, Texas",0
1707368012,ios,"New York, New York",0
1707368118,ios,"New York, New York",0
1707368151,ios,"Philadelphia, Pennsylvania",0
1707368191,ios,"Los Angeles, California",0
1707368344,android,"Chicago, Illinois",0
1707368432,android,"Chicago, Illinois",0
1707368617,android,"Boston (Manchester), Massachusetts",0
1707368734,android,"Houston, Texas",0
1707368896,android,"Chicago, Illinois",0
1707369745,android,"New York, New York",0
1707369951,android,"New York, New York",0
1707370273,ios,"New York, New York",0
1707370307,android,"New York, New York",0
1707370436,android,"Los Angeles, California",0
1707370965,android,"Los Angeles, California",0
1707371041,ios,"Los Angeles, California",0
1707371062,ios,"Philadelphia, Pennsylvania",0
1707371076,ios,"New York, New York",0
1707371239,ios,"Dallas-Fort Worth, Texas",0
1707371408,android,"Philadelphia, Pennsylvania",0
1707371635,ios,"New York, New York",0
1707371921,ios,"Los Angeles, California",0
1707372061,android,"Los Angeles, California",0
1707372087,ios,"Dallas-Fort Worth, Texas",0
1707372121,ios,"Boston (Manchester), Massachusetts",0
1707372313,ios,"New York, New York",0
1707372404,ios,"New York, New York",0
1707373386,ios,"Houston, Texas",0
1707373409,ios,"Los Angeles, California",0
1707373574,android,"New York, New York",0
1707374007,android,"New York, New York",0
1707374050,ios,"Washington, D.C. (Hagerstown)",0
1707374097,ios,"Los Angeles, California",0
1707374121,android,"Boston (Manchester), Massachusetts",0
1707374280,ios,"Washington, D.C. (Hagerstown)",0
1707374314,ios,"Atlanta, Georgia",0
1707374610,ios,"Chicago, Illinois",0
1707374687,android,"New York, New York",0
1707374978,android,"Chicago, Illinois",0
1707375118,ios,"New York, New York",0
1707376198,ios,"Philadelphia, Pennsylvania",0
1707377019,ios,"Atlanta, Georgia",0
1707377103,android,"Washington, D.C. (Hagerstown)",0
1707377164,ios,"New York, New York",0
1707377350,ios,"Los Angeles, California",0
1707377621,ios,"Boston (Manchester), Massachusetts",0
1707377822,ios,"Dallas-Fort Worth, Texas",0
1707378623,ios,"New York, New York",0
1707378708,ios,"New York, New York",0
1707379834,ios,"Washington, D.C. (Hagerstown)",0
1707380058,android,"Los Angeles, California",0
1707380063,ios,"Houston, Texas",0
1707380391,android,"Washington, D.C. (Hagerstown)",0
1707380438,ios,"New York, New York",0
1707380541,ios,"Houston, Texas",0
1707380655,android,"Washington, D.C. (Hagerstown)",0
1707380885,ios,"Chicago, Illinois",0
1707381097,ios,"Los Angeles, California",0
1707381461,ios,"New York, New York",0
1707381489,ios,"Washington, D.C. (Hagerstown)",0
1707381751,ios,"Dallas-Fort Worth, Texas",0
1707381861,ios,"New York, New York",0
1707382138,ios,"New York, New York",0
1707382206,android,"Dallas-Fort Worth, Texas",0
1707382368,android,"New York, New York",0
1707382532,android,"New York, New York",0
1707383029,ios,"Washington, D.C. (Hagerstown)",0
1707383045,ios,"Chicago, Illinois",0
1707383047,ios,"New York, New York",0
1707383077,ios,"New York, New York",0
1707383457,android,"Houston, Texas",0
1707383621,android,"Washington, D.C. (Hagerstown)",0
1707383843,ios,"New York, New York",0
1707383940,ios,"New York, New York",0
1707384219,ios,"Los Angeles, California",0
1707384267,android,"Chicago, Illinois",0
1707384312,ios,"New York, New York",0
1707384347,android,"Boston (Manchester), Massachusetts",0
1707384878,android,"Dallas-Fort Worth, Texas",0
1707385223,ios,"New York, New York",0
1707385516,android,"Chicago, Illinois",0
1707385712,android,"Philadelphia, Pennsylvania",0
1707386407,ios,"Los Angeles, California",0
1707386956,ios,"Houston, Texas",0
1707386975,ios,"Los Angeles, California",0
1707387048,ios,"New York, New York",0
1707387136,android,"Los Angeles, California",0
1707387357,ios,"New York, New York",0
1707387751,android,"Los Angeles, California",0
1707387903,ios,"Los Angeles, California",0
1707387973,ios,"New York, New York",0
1707388392,android,"Philadelphia, Pennsylvania",0
1707388411,android,"Washington, D.C. (Hagerstown)",0
1707388430,android,"New York, New York",0
1707388542,android,"New York, New York",0
1707388792,ios,"Los Angeles, California",0
1707389363,ios,"Houston, Texas",0
1707389522,android,"New York, New York",0
1707390086,ios,"New York, New York",0
1707390330,ios,"Houston, Texas",0
1707390539,android,"Philadelphia, Pennsylvania",0
1707390740,ios,"San Francisco-Oakland-San Jose, California",0
1707390796,ios,"Chicago, Illinois",0
1707390840,ios,"New York, New York",0
1707390995,ios,"New York, New York",0
1707391050,ios,"Houston, Texas",0
1707391173,ios,"Philadelphia, Pennsylvania",0
1707391341,android,"San Francisco-Oakland-San Jose, California",0
1707391464,android,"Chicago, Illinois",0
1707391699,ios,"New York, New York",0
1707391881,android,"Dallas-Fort Worth, Texas",0
1707392134,ios,"New York, New York",0
1707392236,ios,"New York, New York",0
1707392409,ios,"San Francisco-Oakland-San Jose, California",0
1707392494,android,"Chicago, Illinois",0
1707392642,ios,"Dallas-Fort Worth, Texas",0
1707392774,ios,"Los Angeles, California",0
1707392917,ios,"Philadelphia, Pennsylvania",0
1707393031,android,"Chicago, Illinois",1
1707393219,ios,"San Francisco-Oakland-San Jose, California",0
1707393380,ios,"Philadelphia, Pennsylvania",0
1707393383,ios,"New York, New York",0
1707393410,android,"Washington, D.C. (Hagerstown)",0
1707393480,ios,"Los Angeles, California",0
1707393590,android,"Los Angeles, California",0
1707393993,ios,"New York, New York",0
1707394075,android,"Philadelphia, Pennsylvania",0
1707394417,android,"Los Angeles, California",0
1707394577,android,"Dallas-Fort Worth, Texas",0
1707394607,android,"New York, New York",0
1707394992,ios,"New York, New York",0
1707395009,ios,"Los Angeles, California",0
1707395011,ios,"Washington, D.C. (Hagerstown)",0
1707395778,android,"Washington, D.C. (Hagerstown)",0
1707396620,ios,"New York, New York",0
1707396648,ios,"Boston (Manchester), Massachusetts",0
1707396785,android,"Dallas-Fort Worth, Texas",0
